county,station,year,month,day,max_day_temp,min_day_temp,max_day_dewpt,min_day_dewpt,max_day_vappr,min_day_vappr,max_day_msl,min_day_msl
Dublin,DUBLIN AIRPORT,2018,12,14,6.6,5.1,5.0,1.2,8.7,6.7,1018.1,1010.4
Donegal,FINNER,2018,12,14,8.0,5.2,6.6,3.3,9.8,7.7,1014.8,1005.1
Wexford,JOHNSTOWNII,2018,12,14,8.1,6.2,7.2,3.1,10.2,7.6,1017.3,1009.8
Dublin,CASEMENT,2018,12,14,7.2,5.0,5.2,1.9,8.9,7.0,1017.6,1009.4
Mayo,CLAREMORRIS,2018,12,14,8.7,6.0,8.0,5.0,10.7,8.7,1014.2,1003.9
Mayo,BELMULLET,2018,12,14,9.2,6.7,8.1,5.8,10.8,9.2,1012.3,1001.9
Clare,SHANNON AIRPORT,2018,12,14,10.1,7.7,8.7,5.5,11.2,9.1,1014.0,1004.4
Westmeath,MULLINGAR,2018,12,14,7.8,4.8,6.0,2.9,9.4,7.5,1016.5,1008.2
Cavan,BALLYHAISE,2018,12,15,9.7,5.7,8.9,3.8,11.4,8.0,1006.9,981.2
Carlow,OAK PARK,2018,12,15,12.8,6.3,11.5,3.8,13.6,8.0,1009.5,981.8
Roscommon,MT DILLON,2018,12,15,11.1,5.8,10.8,3.3,13.0,7.7,1005.8,980.8
Mayo,KNOCK AIRPORT,2018,12,15,11.5,4.5,11.3,3.3,13.4,7.7,1003.8,981.7
Cork,CORK AIRPORT,2018,12,15,11.9,3.1,11.9,2.4,13.9,7.2,1005.1,981.5
Dublin,DUBLIN AIRPORT,2018,12,15,9.8,5.8,9.1,2.8,11.6,7.4,1010.1,981.9
Donegal,FINNER,2018,12,15,9.7,6.5,8.8,3.3,11.4,7.7,1004.7,980.8
Dublin,CASEMENT,2018,12,15,11.0,5.5,8.9,3.3,11.5,7.7,1009.0,982.1
Galway,ATHENRY,2018,12,15,13.8,6.0,12.1,2.9,14.2,7.5,1003.9,981.4
Mayo,BELMULLET,2018,12,15,9.3,6.3,8.8,3.0,11.3,7.6,1000.8,982.9
Dublin,PHOENIX PARK,2018,12,15,10.4,6.0,8.9,3.1,11.4,7.7,1009.7,981.9
Galway,MACE HEAD,2018,12,15,11.1,6.5,10.5,3.3,12.7,7.8,1001.3,983.0
Westmeath,MULLINGAR,2018,12,15,11.3,5.6,10.5,2.6,12.7,7.4,1007.3,981.6
Cork,MOORE PARK,2018,12,15,13.0,5.5,11.9,2.8,13.9,7.5,1005.3,981.1
Wexford,JOHNSTOWNII,2018,12,15,12.2,6.2,12.0,3.1,14.1,7.6,1009.5,981.3
Mayo,CLAREMORRIS,2018,12,15,13.0,5.6,12.2,3.3,14.2,7.8,1003.3,981.3
Kerry,VALENTIA OBSERVATORY,2018,12,15,13.5,6.9,11.8,3.3,13.8,7.7,1000.9,983.5
Cork,SherkinIsland,2018,12,15,12.7,7.7,12.4,4.4,14.4,8.4,1002.7,982.0
Donegal,MALIN HEAD,2018,12,15,8.4,5.8,7.2,4.5,10.1,8.4,1004.9,981.2
Mayo,NEWPORT,2018,12,15,11.2,5.5,11.1,3.1,13.2,7.6,1001.4,981.9
Sligo,MARKREE,2018,12,15,11.0,6.4,10.2,3.3,12.4,7.8,1004.5,981.1
Tipperary,GURTEEN,2018,12,15,13.2,5.6,12.3,4.1,14.3,8.2,1005.4,980.2
Cork,ROCHES POINT,2018,12,15,12.1,6.0,11.7,3.7,13.8,8.0,1004.1,980.9
Clare,SHANNON AIRPORT,2018,12,15,13.8,6.2,11.8,3.0,13.8,7.6,1004.5,982.0
Meath,DUNSANY,2018,12,15,9.9,5.7,8.5,3.2,11.1,7.7,1008.7,981.8
Mayo,BELMULLET,2018,12,16,8.4,6.1,5.3,2.7,8.9,7.4,1002.9,993.6
Clare,SHANNON AIRPORT,2018,12,16,9.0,4.6,4.9,2.1,8.7,7.1,1007.0,997.9
Sligo,MARKREE,2018,12,16,7.2,0.5,4.4,-0.1,8.4,6.1,1004.6,993.6
Donegal,MALIN HEAD,2018,12,16,8.1,4.5,5.6,2.3,9.1,7.2,1002.2,988.6
Mayo,KNOCK AIRPORT,2018,12,16,5.6,2.6,4.4,2.0,8.4,7.1,1004.8,995.4
Galway,ATHENRY,2018,12,16,7.1,3.7,5.2,2.7,8.8,7.4,1005.5,996.5
Kerry,VALENTIA OBSERVATORY,2018,12,16,9.4,6.8,5.3,3.7,8.9,7.9,1007.5,997.2
Galway,MACE HEAD,2018,12,16,8.8,7.2,5.3,3.3,8.9,7.7,1004.5,995.3
Wexford,JOHNSTOWNII,2018,12,16,6.9,4.4,5.7,3.0,9.2,7.6,1008.0,999.0
Dublin,CASEMENT,2018,12,16,7.3,4.4,4.3,2.0,8.2,7.0,1006.3,996.9
Cavan,BALLYHAISE,2018,12,16,6.9,3.1,4.0,1.9,8.1,7.0,1004.8,994.0
Cork,ROCHES POINT,2018,12,16,8.8,6.0,6.1,3.3,9.4,7.8,1008.4,999.1
Carlow,OAK PARK,2018,12,16,6.4,3.1,5.3,1.4,8.9,6.7,1007.4,998.5
Roscommon,MT DILLON,2018,12,16,6.9,2.4,4.4,2.0,8.4,7.1,1005.4,995.3
Mayo,NEWPORT,2018,12,16,8.0,4.5,6.1,3.4,9.4,7.8,1003.9,994.6
Cork,MOORE PARK,2018,12,16,8.9,1.0,5.3,0.5,8.9,6.3,1008.2,998.9
Cork,CORK AIRPORT,2018,12,16,7.7,1.9,5.4,1.2,9.0,6.6,1008.7,999.1
Dublin,DUBLIN AIRPORT,2018,12,16,7.3,4.2,3.8,1.3,8.1,6.7,1006.3,996.6
Mayo,CLAREMORRIS,2018,12,16,7.2,2.9,5.7,2.3,9.1,7.2,1004.7,995.3
Dublin,PHOENIX PARK,2018,12,16,7.7,3.8,4.0,1.3,8.1,6.7,1006.3,997.0
Cork,SherkinIsland,2018,12,16,10.0,7.3,6.4,4.2,9.6,8.3,1008.5,998.5
Westmeath,MULLINGAR,2018,12,16,6.4,2.2,4.3,1.1,8.3,6.6,1006.1,996.3
Donegal,FINNER,2018,12,16,7.5,4.8,4.1,1.8,8.2,7.0,1003.4,992.6
Tipperary,GURTEEN,2018,12,16,7.1,2.7,5.0,1.3,8.7,6.7,1006.7,997.2
Meath,DUNSANY,2018,12,16,6.6,3.1,4.5,1.4,8.4,6.8,1005.9,996.1
Dublin,CASEMENT,2018,12,17,11.8,4.5,9.7,2.5,12.0,7.3,1009.8,1000.0
Mayo,CLAREMORRIS,2018,12,17,11.4,2.5,10.5,2.0,12.7,7.1,1006.4,990.6
Cavan,BALLYHAISE,2018,12,17,11.8,3.0,9.6,2.0,12.0,7.1,1007.7,995.8
Mayo,BELMULLET,2018,12,17,11.6,7.5,10.3,3.4,12.6,7.8,1003.8,988.6
Kerry,VALENTIA OBSERVATORY,2018,12,17,12.6,7.8,10.7,4.7,12.9,8.5,1007.4,990.3
Clare,SHANNON AIRPORT,2018,12,17,12.5,4.4,10.1,2.7,12.3,7.4,1008.5,993.2
Carlow,OAK PARK,2018,12,17,11.6,2.4,10.1,1.4,12.4,6.8,1010.4,999.8
Cork,MOORE PARK,2018,12,17,12.6,0.5,10.4,0.0,12.6,6.1,1010.3,997.1
Galway,MACE HEAD,2018,12,17,11.1,8.6,10.0,4.5,12.2,8.5,1005.0,989.4
Westmeath,MULLINGAR,2018,12,17,11.5,1.7,9.6,0.8,12.0,6.5,1008.8,996.9
Mayo,KNOCK AIRPORT,2018,12,17,10.5,2.7,9.7,2.2,12.0,7.2,1006.7,990.9
Dublin,DUBLIN AIRPORT,2018,12,17,11.8,4.3,9.4,2.0,11.8,7.0,1010.0,1000.5
Meath,DUNSANY,2018,12,17,11.9,2.0,9.6,1.2,11.9,6.7,1009.5,999.1
Tipperary,GURTEEN,2018,12,17,12.2,2.2,10.4,1.3,12.6,6.7,1008.8,995.0
Cork,ROCHES POINT,2018,12,17,11.9,6.2,10.4,3.7,12.6,8.0,1010.2,997.1
Wexford,JOHNSTOWNII,2018,12,17,11.8,4.0,10.5,3.1,12.7,7.7,1011.2,1001.9
Cork,CORK AIRPORT,2018,12,17,11.0,2.6,10.5,2.0,12.8,7.1,1010.5,997.2
Galway,ATHENRY,2018,12,17,12.7,3.8,10.2,2.9,12.5,7.5,1007.3,992.0
Dublin,PHOENIX PARK,2018,12,17,12.8,3.6,8.7,1.8,11.3,7.0,1009.9,1000.7
Mayo,NEWPORT,2018,12,17,10.9,5.4,9.9,3.7,12.2,7.9,1004.9,989.0
Donegal,MALIN HEAD,2018,12,17,12.1,3.5,9.4,2.0,11.8,7.0,1005.4,993.6
Cork,SherkinIsland,2018,12,17,12.5,9.4,10.8,5.3,13.0,8.9,1009.4,994.3
Roscommon,MT DILLON,2018,12,17,12.1,1.8,10.0,1.1,12.3,6.6,1007.7,994.1
Sligo,MARKREE,2018,12,17,12.2,-0.6,10.1,-1.0,12.4,5.7,1006.5,991.5
Donegal,FINNER,2018,12,17,11.8,4.1,9.8,2.3,12.1,7.2,1005.8,991.0
Mayo,BELMULLET,2018,12,18,10.5,6.9,9.4,3.5,11.8,7.9,990.2,980.5
Cork,SherkinIsland,2018,12,18,12.2,8.5,10.7,3.4,12.9,7.8,997.2,988.6
Mayo,KNOCK AIRPORT,2018,12,18,10.9,3.5,9.9,3.3,12.1,7.7,993.5,982.8
Mayo,CLAREMORRIS,2018,12,18,11.9,4.3,10.5,3.7,12.7,7.9,993.2,984.2
Dublin,CASEMENT,2018,12,18,12.0,5.5,9.8,3.1,12.1,7.6,999.3,990.3
Kerry,VALENTIA OBSERVATORY,2018,12,18,11.6,7.5,10.2,3.4,12.5,7.8,995.8,985.8
Mayo,NEWPORT,2018,12,18,10.9,6.7,10.3,3.7,12.5,8.0,991.6,981.6
Galway,MACE HEAD,2018,12,18,11.1,7.7,10.2,4.2,12.4,8.2,992.1,982.1
Sligo,MARKREE,2018,12,18,12.7,4.7,9.7,2.7,12.0,7.4,992.9,983.8
Tipperary,GURTEEN,2018,12,18,12.0,4.6,11.2,3.0,13.3,7.6,995.5,986.8
Donegal,FINNER,2018,12,18,12.0,5.9,10.2,2.9,12.4,7.5,992.4,982.8
Dublin,DUBLIN AIRPORT,2018,12,18,12.0,5.2,9.4,3.1,11.7,7.6,999.8,991.3
Meath,DUNSANY,2018,12,18,12.0,4.4,9.3,3.2,11.8,7.7,997.9,989.2
Cork,CORK AIRPORT,2018,12,18,10.9,4.3,10.4,2.7,12.7,7.4,997.7,989.0
Galway,ATHENRY,2018,12,18,12.8,5.0,9.7,3.1,12.0,7.6,994.4,985.3
Cork,ROCHES POINT,2018,12,18,11.9,7.2,10.4,4.3,12.6,8.3,997.5,989.5
Dublin,PHOENIX PARK,2018,12,18,13.2,5.7,9.0,3.4,11.5,7.8,999.6,990.6
Cavan,BALLYHAISE,2018,12,18,12.4,5.4,9.6,3.0,11.9,7.6,994.7,986.6
Clare,SHANNON AIRPORT,2018,12,18,12.2,5.1,10.0,2.6,12.3,7.4,995.5,986.7
Carlow,OAK PARK,2018,12,18,11.8,5.2,10.2,4.0,12.5,8.1,999.0,990.3
Cork,MOORE PARK,2018,12,18,12.0,4.3,10.6,2.4,12.8,7.3,997.1,988.8
Westmeath,MULLINGAR,2018,12,18,11.8,3.5,9.5,2.2,11.9,7.1,995.5,987.5
Roscommon,MT DILLON,2018,12,18,12.3,4.8,10.1,3.2,12.3,7.7,994.3,984.9
Donegal,MALIN HEAD,2018,12,18,12.7,6.2,9.5,3.5,11.9,7.9,992.2,982.1
Wexford,JOHNSTOWNII,2018,12,18,11.7,6.4,10.7,4.4,12.9,8.4,1001.3,992.9
Dublin,CASEMENT,2018,12,19,7.8,4.9,4.9,2.3,8.6,7.2,996.8,993.3
Galway,ATHENRY,2018,12,19,7.9,4.9,6.1,2.8,9.4,7.5,994.9,991.1
Cavan,BALLYHAISE,2018,12,19,6.8,4.1,4.9,1.8,8.6,7.0,994.5,991.2
Kerry,VALENTIA OBSERVATORY,2018,12,19,9.9,6.7,6.9,3.6,9.9,7.9,1000.4,995.0
Cork,SherkinIsland,2018,12,19,9.9,7.5,7.3,3.7,10.2,8.0,1000.3,996.7
Galway,MACE HEAD,2018,12,19,9.4,6.8,6.6,4.4,9.7,8.4,994.8,989.0
Dublin,DUBLIN AIRPORT,2018,12,19,8.3,4.8,4.6,1.8,8.5,6.9,997.0,993.9
Meath,DUNSANY,2018,12,19,7.2,3.5,5.3,1.8,8.9,7.0,996.3,993.0
Mayo,CLAREMORRIS,2018,12,19,6.9,4.3,6.2,3.6,9.5,7.9,994.1,990.0
Clare,SHANNON AIRPORT,2018,12,19,8.2,4.8,6.7,2.6,9.8,7.4,996.9,993.3
Wexford,JOHNSTOWNII,2018,12,19,8.8,5.2,5.8,3.7,9.2,8.0,998.5,996.0
Mayo,KNOCK AIRPORT,2018,12,19,5.4,3.5,4.9,3.2,8.6,7.7,993.8,990.1
Carlow,OAK PARK,2018,12,19,7.9,3.0,5.3,1.6,8.9,6.8,997.4,995.0
Dublin,PHOENIX PARK,2018,12,19,8.8,4.8,4.4,1.9,8.4,7.0,996.8,993.7
Mayo,NEWPORT,2018,12,19,8.0,6.1,6.3,4.3,9.6,8.3,993.6,988.4
Roscommon,MT DILLON,2018,12,19,7.4,4.4,5.5,2.6,9.0,7.3,994.6,991.2
Sligo,MARKREE,2018,12,19,7.0,4.9,5.1,2.7,8.8,7.4,993.0,989.7
Westmeath,MULLINGAR,2018,12,19,7.1,2.9,5.4,1.3,8.9,6.7,995.7,992.5
Mayo,BELMULLET,2018,12,19,8.7,6.7,6.6,3.9,9.8,8.1,993.6,987.4
Cork,ROCHES POINT,2018,12,19,8.9,6.9,6.3,3.9,9.5,8.1,999.2,995.9
Donegal,MALIN HEAD,2018,12,19,7.2,5.4,4.1,2.6,8.2,7.4,992.0,990.2
Cork,MOORE PARK,2018,12,19,8.3,3.4,5.5,1.8,9.0,7.0,998.2,995.4
Cork,CORK AIRPORT,2018,12,19,7.7,4.1,5.9,2.2,9.2,7.1,999.2,995.9
Donegal,FINNER,2018,12,19,7.8,4.9,5.6,2.6,9.1,7.3,992.7,989.4
Tipperary,GURTEEN,2018,12,19,7.3,4.2,6.1,2.2,9.4,7.2,995.6,993.0
Cavan,BALLYHAISE,2018,12,20,7.6,5.6,5.6,4.2,9.1,8.3,998.8,993.2
Cork,ROCHES POINT,2018,12,20,10.3,6.5,9.9,4.3,12.2,8.3,1005.2,994.5
Dublin,DUBLIN AIRPORT,2018,12,20,7.4,6.3,6.1,4.4,9.5,8.4,1001.4,994.7
Tipperary,GURTEEN,2018,12,20,7.7,5.6,6.7,4.6,9.8,8.5,1001.9,994.9
Wexford,JOHNSTOWNII,2018,12,20,9.0,6.0,7.5,4.5,10.4,8.4,1004.4,997.4
Mayo,BELMULLET,2018,12,20,9.4,7.6,7.0,4.5,10.0,8.4,997.3,993.5
Mayo,CLAREMORRIS,2018,12,20,8.3,5.7,6.4,4.5,9.6,8.4,999.4,994.3
Clare,SHANNON AIRPORT,2018,12,20,8.8,6.4,6.6,4.7,9.8,8.6,1002.8,994.0
Cork,MOORE PARK,2018,12,20,9.3,5.5,6.0,3.7,9.4,8.0,1004.2,994.6
Sligo,MARKREE,2018,12,20,8.3,5.2,5.9,4.1,9.3,8.2,998.4,993.5
Cork,CORK AIRPORT,2018,12,20,8.4,4.8,8.4,4.0,11.0,8.1,1005.1,994.4
Dublin,CASEMENT,2018,12,20,7.1,6.0,6.3,3.8,9.5,8.1,1001.4,994.7
Kerry,VALENTIA OBSERVATORY,2018,12,20,11.1,8.0,9.9,4.3,12.2,8.3,1004.9,992.1
Dublin,PHOENIX PARK,2018,12,20,7.9,6.5,6.3,4.5,9.6,8.4,1001.4,994.8
Carlow,OAK PARK,2018,12,20,8.2,6.0,6.2,4.5,9.5,8.4,1003.4,996.7
Donegal,MALIN HEAD,2018,12,20,7.8,5.6,6.5,4.0,9.7,8.1,995.0,991.9
Galway,MACE HEAD,2018,12,20,9.1,7.5,6.6,5.4,9.8,9.0,999.7,993.5
Roscommon,MT DILLON,2018,12,20,8.1,4.8,6.2,4.0,9.5,8.1,999.6,994.3
Meath,DUNSANY,2018,12,20,7.9,5.6,6.1,4.4,9.4,8.4,1000.9,994.3
Galway,ATHENRY,2018,12,20,8.5,6.4,6.9,4.9,10.0,8.7,1000.7,994.5
Cork,SherkinIsland,2018,12,20,11.1,8.8,10.8,5.0,13.0,8.7,1005.5,993.4
Mayo,NEWPORT,2018,12,20,9.9,6.5,6.5,5.2,9.7,8.8,998.5,993.9
Westmeath,MULLINGAR,2018,12,20,7.6,4.8,6.2,3.8,9.5,8.0,1000.8,994.7
Donegal,FINNER,2018,12,20,8.8,6.6,6.8,4.3,9.9,8.3,997.2,992.4
Mayo,KNOCK AIRPORT,2018,12,20,6.9,5.1,5.3,3.9,8.9,8.1,999.2,994.7
Mayo,BELMULLET,2018,12,21,9.5,6.2,8.8,5.4,11.4,9.0,1002.6,991.7
Kerry,VALENTIA OBSERVATORY,2018,12,21,11.9,9.1,11.4,6.3,13.5,9.6,1008.2,992.4
Galway,MACE HEAD,2018,12,21,10.2,5.5,8.3,4.8,11.0,8.6,1003.9,991.3
Westmeath,MULLINGAR,2018,12,21,9.2,4.8,7.1,4.3,10.1,8.3,1003.9,992.3
Cork,MOORE PARK,2018,12,21,11.7,5.4,10.1,4.8,12.4,8.6,1007.3,991.4
Tipperary,GURTEEN,2018,12,21,9.6,5.2,7.4,4.9,10.3,8.7,1005.1,991.8
Wexford,JOHNSTOWNII,2018,12,21,11.2,7.9,10.9,5.4,13.0,9.0,1006.4,991.0
Meath,DUNSANY,2018,12,21,9.1,5.2,7.1,4.3,10.1,8.3,1003.8,992.2
Galway,ATHENRY,2018,12,21,9.9,5.4,7.1,4.8,10.1,8.6,1004.6,991.8
Mayo,CLAREMORRIS,2018,12,21,9.1,4.8,8.3,4.4,10.9,8.4,1003.5,992.0
Dublin,CASEMENT,2018,12,21,8.9,5.3,7.8,4.0,10.6,8.1,1003.9,992.3
Cork,SherkinIsland,2018,12,21,11.9,9.3,11.6,6.7,13.7,9.8,1008.9,993.2
Dublin,PHOENIX PARK,2018,12,21,9.3,5.8,7.5,4.2,10.3,8.2,1003.7,992.4
Mayo,NEWPORT,2018,12,21,9.4,5.4,8.9,5.2,11.4,8.8,1003.3,992.3
Roscommon,MT DILLON,2018,12,21,9.4,4.8,7.4,4.4,10.3,8.3,1003.3,992.6
Sligo,MARKREE,2018,12,21,7.7,5.3,7.0,4.6,10.0,8.5,1002.8,992.3
Dublin,DUBLIN AIRPORT,2018,12,21,9.2,5.2,7.1,3.7,10.1,7.9,1003.6,992.3
Cork,CORK AIRPORT,2018,12,21,11.1,7.5,10.7,4.6,12.9,8.5,1008.1,991.8
Cavan,BALLYHAISE,2018,12,21,8.3,4.8,7.8,4.0,10.6,8.1,1002.6,992.3
Carlow,OAK PARK,2018,12,21,10.2,5.5,7.2,5.2,10.2,8.8,1005.8,991.5
Clare,SHANNON AIRPORT,2018,12,21,10.4,6.5,8.8,5.7,11.4,9.2,1006.3,991.1
Cork,ROCHES POINT,2018,12,21,11.8,9.1,11.2,5.0,13.3,8.7,1007.9,992.0
Donegal,MALIN HEAD,2018,12,21,7.7,6.3,6.4,5.3,9.6,8.9,1000.2,991.6
Donegal,FINNER,2018,12,21,7.5,5.5,6.9,4.2,10.0,8.3,1001.9,991.8
Mayo,KNOCK AIRPORT,2018,12,21,7.9,3.9,7.7,3.9,10.5,8.1,1003.6,992.9
Mayo,CLAREMORRIS,2018,12,22,8.7,5.7,7.4,4.4,10.3,8.4,1015.9,1004.5
Cork,ROCHES POINT,2018,12,22,10.8,7.4,10.4,6.1,12.6,9.4,1018.6,1008.6
Sligo,MARKREE,2018,12,22,7.7,5.1,6.5,4.3,9.6,8.3,1015.8,1003.8
Galway,MACE HEAD,2018,12,22,9.8,7.7,8.7,5.9,11.2,9.3,1015.5,1004.8
Roscommon,MT DILLON,2018,12,22,8.5,3.4,6.5,3.0,9.7,7.6,1016.3,1004.4
Mayo,NEWPORT,2018,12,22,9.0,6.4,7.4,5.0,10.3,8.8,1015.2,1003.8
Westmeath,MULLINGAR,2018,12,22,8.6,4.1,6.2,3.0,9.4,7.6,1017.0,1004.7
Mayo,KNOCK AIRPORT,2018,12,22,7.2,4.8,6.7,4.3,9.9,8.3,1016.2,1004.4
Dublin,DUBLIN AIRPORT,2018,12,22,8.5,6.2,5.9,4.5,9.3,8.5,1017.7,1004.4
Dublin,PHOENIX PARK,2018,12,22,8.9,6.3,6.1,4.8,9.4,8.6,1017.6,1004.6
Carlow,OAK PARK,2018,12,22,9.8,5.5,6.7,4.8,9.8,8.6,1018.1,1006.7
Kerry,VALENTIA OBSERVATORY,2018,12,22,11.7,8.6,11.0,5.9,13.1,9.3,1017.2,1009.1
Meath,DUNSANY,2018,12,22,8.5,5.6,6.2,4.5,9.5,8.4,1017.2,1004.4
Wexford,JOHNSTOWNII,2018,12,22,9.6,5.6,9.3,4.9,11.7,8.6,1018.9,1007.1
Cavan,BALLYHAISE,2018,12,22,7.4,5.1,6.4,4.3,9.6,8.3,1016.0,1003.3
Dublin,CASEMENT,2018,12,22,8.6,6.2,6.7,4.9,9.8,8.6,1017.5,1004.7
Cork,SherkinIsland,2018,12,22,11.2,9.7,11.1,7.0,13.2,10.0,1018.3,1009.8
Clare,SHANNON AIRPORT,2018,12,22,10.2,7.1,7.8,5.5,10.6,9.0,1017.3,1007.1
Cork,CORK AIRPORT,2018,12,22,10.3,5.0,10.2,4.2,12.5,8.3,1018.6,1009.2
Tipperary,GURTEEN,2018,12,22,9.7,5.8,7.2,4.9,10.1,8.7,1017.5,1006.1
Mayo,BELMULLET,2018,12,22,9.3,7.6,7.4,4.5,10.3,8.4,1014.8,1003.4
Galway,ATHENRY,2018,12,22,10.2,5.3,7.1,4.3,10.1,8.3,1016.5,1005.4
Cork,MOORE PARK,2018,12,22,9.8,2.8,8.4,2.2,11.1,7.1,1018.2,1008.2
Donegal,MALIN HEAD,2018,12,22,8.8,6.2,7.3,5.1,10.2,8.8,1014.3,1000.8
Donegal,FINNER,2018,12,22,8.6,6.5,6.4,4.9,9.6,8.7,1015.1,1002.6
Cavan,BALLYHAISE,2018,12,23,7.2,1.8,6.4,1.6,9.6,6.9,1025.7,1013.0
Cork,ROCHES POINT,2018,12,23,12.5,8.9,11.3,7.8,13.4,10.6,1023.5,1011.6
Galway,MACE HEAD,2018,12,23,7.6,6.7,6.9,5.1,9.9,8.8,1023.3,1010.7
Cork,MOORE PARK,2018,12,23,11.7,8.1,10.7,6.6,12.9,9.8,1024.1,1011.3
Mayo,NEWPORT,2018,12,23,7.9,6.5,7.2,4.2,10.2,8.3,1024.7,1012.4
Roscommon,MT DILLON,2018,12,23,7.3,3.9,6.6,3.8,9.7,8.0,1025.6,1012.8
Wexford,JOHNSTOWNII,2018,12,23,11.2,7.6,11.0,7.0,13.2,10.0,1024.6,1011.1
Dublin,CASEMENT,2018,12,23,7.4,4.6,7.1,4.4,10.1,8.3,1025.3,1012.3
Dublin,PHOENIX PARK,2018,12,23,7.7,4.2,7.0,3.7,10.0,8.0,1025.5,1012.7
Westmeath,MULLINGAR,2018,12,23,7.0,4.6,6.2,4.0,9.5,8.1,1025.4,1012.6
Tipperary,GURTEEN,2018,12,23,8.0,5.4,7.5,5.2,10.4,8.8,1024.9,1011.2
Mayo,CLAREMORRIS,2018,12,23,7.5,4.4,6.8,3.9,9.9,8.1,1024.9,1012.4
Galway,ATHENRY,2018,12,23,7.5,5.9,6.9,5.1,10.0,8.8,1024.2,1011.4
Clare,SHANNON AIRPORT,2018,12,23,9.9,7.2,9.3,6.3,11.7,9.6,1023.7,1010.6
Sligo,MARKREE,2018,12,23,7.4,0.9,6.8,0.6,9.9,6.4,1025.6,1013.0
Donegal,FINNER,2018,12,23,7.8,1.6,6.4,1.5,9.6,6.8,1025.6,1013.5
Dublin,DUBLIN AIRPORT,2018,12,23,7.3,4.0,6.8,3.8,9.9,8.0,1025.7,1013.0
Mayo,BELMULLET,2018,12,23,8.8,5.1,8.0,4.4,10.7,8.4,1024.7,1012.8
Cork,SherkinIsland,2018,12,23,11.9,9.8,11.7,9.5,13.8,11.9,1021.7,1011.7
Carlow,OAK PARK,2018,12,23,8.9,5.7,8.8,5.5,11.3,9.0,1025.3,1011.1
Kerry,VALENTIA OBSERVATORY,2018,12,23,12.4,11.2,11.8,9.4,13.8,11.8,1020.5,1010.9
Donegal,MALIN HEAD,2018,12,23,8.3,4.6,7.1,3.1,10.1,7.6,1025.5,1013.9
Meath,DUNSANY,2018,12,23,7.4,3.2,6.8,2.9,9.9,7.5,1025.4,1012.7
Mayo,KNOCK AIRPORT,2018,12,23,6.5,4.6,6.5,3.7,9.7,7.9,1025.5,1013.0
Cork,CORK AIRPORT,2018,12,23,11.7,7.9,11.6,7.5,13.7,10.3,1023.5,1011.6
Dublin,CASEMENT,2018,12,24,9.2,5.3,6.5,4.3,9.8,8.3,1031.0,1025.8
Mayo,BELMULLET,2018,12,24,9.2,5.9,8.6,4.2,11.2,8.3,1027.1,1024.9
Dublin,PHOENIX PARK,2018,12,24,9.7,4.7,6.8,4.2,9.9,8.3,1031.0,1025.9
Cork,MOORE PARK,2018,12,24,10.5,7.8,10.2,6.6,12.4,9.7,1029.9,1024.4
Sligo,MARKREE,2018,12,24,8.6,1.7,7.9,1.5,10.7,6.8,1029.3,1025.9
Westmeath,MULLINGAR,2018,12,24,8.9,4.4,8.2,3.8,10.9,8.0,1030.2,1025.7
Cork,ROCHES POINT,2018,12,24,10.9,8.7,10.6,7.4,12.8,10.3,1030.2,1024.0
Kerry,VALENTIA OBSERVATORY,2018,12,24,13.9,10.3,11.5,8.2,13.5,10.9,1028.0,1021.1
Roscommon,MT DILLON,2018,12,24,8.8,3.5,8.4,3.4,11.0,7.8,1029.7,1025.7
Mayo,NEWPORT,2018,12,24,9.7,6.3,9.3,4.3,11.7,8.3,1027.9,1024.8
Meath,DUNSANY,2018,12,24,9.1,4.4,7.2,4.1,10.1,8.2,1030.6,1025.8
Tipperary,GURTEEN,2018,12,24,9.5,5.7,9.3,5.3,11.7,8.9,1029.7,1025.1
Mayo,CLAREMORRIS,2018,12,24,9.1,4.8,8.9,4.3,11.4,8.3,1028.9,1025.3
Carlow,OAK PARK,2018,12,24,9.7,5.4,9.4,5.3,11.8,8.9,1030.9,1025.6
Galway,MACE HEAD,2018,12,24,10.0,6.7,9.3,5.2,11.7,8.8,1027.4,1023.6
Cork,CORK AIRPORT,2018,12,24,10.5,7.7,10.5,7.3,12.7,10.2,1030.2,1024.0
Dublin,DUBLIN AIRPORT,2018,12,24,8.8,4.3,7.1,3.9,10.0,8.0,1031.1,1026.2
Cavan,BALLYHAISE,2018,12,24,8.4,2.5,7.8,2.3,10.6,7.2,1029.9,1026.2
Galway,ATHENRY,2018,12,24,9.2,5.9,8.4,5.0,11.0,8.7,1028.8,1024.7
Cork,SherkinIsland,2018,12,24,11.3,9.4,11.3,9.1,13.4,11.6,1029.6,1022.3
Clare,SHANNON AIRPORT,2018,12,24,10.6,7.4,9.5,6.6,11.9,9.7,1029.2,1024.1
Donegal,MALIN HEAD,2018,12,24,8.8,2.1,7.7,-0.0,10.5,6.1,1030.4,1026.6
Mayo,KNOCK AIRPORT,2018,12,24,7.7,3.5,7.7,3.5,10.5,7.8,1029.3,1025.9
Wexford,JOHNSTOWNII,2018,12,24,10.9,8.3,10.9,6.8,13.0,9.9,1031.2,1024.9
Donegal,FINNER,2018,12,24,9.2,2.3,8.1,1.8,10.8,7.0,1029.3,1026.1
Sligo,MARKREE,2018,12,25,12.0,8.8,9.8,8.1,12.2,10.8,1028.8,1025.5
