county,station,year,month,max_month_temp,min_month_temp,max_month_dewpt,min_month_dewpt,max_month_vappr,min_month_vappr,max_month_msl,min_month_msl
Cork,ROCHES POINT,2018,9,18.4,5.9,17.3,2.5,19.7,7.3,1041.2,991.1
Carlow,OAK PARK,2018,9,23.1,0.4,17.8,0.1,20.4,6.2,1041.2,992.1
Roscommon,MT DILLON,2018,9,20.2,-2.1,17.9,-2.3,20.5,5.1,1039.8,987.7
Westmeath,MULLINGAR,2018,9,21.5,-1.4,17.3,-2.1,19.7,5.2,1040.1,990.7
Cork,MOORE PARK,2018,9,22.1,-0.0,18.1,-0.3,20.8,6.0,1041.2,991.9
Galway,MACE HEAD,2018,9,17.0,5.9,15.6,3.3,17.7,7.7,1039.5,983.4
Sligo,MARKREE,2018,9,19.4,-0.7,17.0,-1.0,19.4,5.7,1039.4,984.7
Mayo,NEWPORT,2018,9,19.8,4.7,16.9,3.7,19.3,8.0,1039.2,982.2
Donegal,MALIN HEAD,2018,9,19.1,7.5,15.8,2.8,17.9,7.4,1037.4,980.1
Meath,DUNSANY,2018,9,22.6,0.5,17.3,-0.0,19.8,6.1,1040.3,991.1
Dublin,DUBLIN AIRPORT,2018,9,22.7,1.0,17.3,-0.7,19.8,5.8,1040.3,991.7
Mayo,KNOCK AIRPORT,2018,9,18.2,3.8,16.2,2.6,18.4,7.3,1039.9,985.4
Donegal,FINNER,2018,9,18.6,3.3,16.8,2.6,19.1,7.4,1038.7,982.4
Wexford,JOHNSTOWNII,2018,9,18.6,5.5,16.9,2.1,19.3,7.1,1040.9,991.9
Cork,CORK AIRPORT,2018,9,20.1,5.0,17.7,2.4,20.3,7.3,1041.3,991.7
Tipperary,GURTEEN,2018,9,22.3,0.2,17.8,-0.3,20.3,6.0,1040.8,990.9
Galway,ATHENRY,2018,10,20.5,-1.6,14.2,-2.6,16.2,5.1,1042.5,979.5
Dublin,CASEMENT,2018,10,19.4,-3.7,14.0,-4.7,16.0,4.3,1042.0,985.9
Mayo,CLAREMORRIS,2018,10,20.3,-0.6,14.3,-1.2,16.3,5.6,1041.9,978.3
Cavan,BALLYHAISE,2018,10,20.4,-2.1,14.1,-2.5,16.1,5.1,1040.9,982.2
Mayo,BELMULLET,2018,10,18.8,4.1,14.2,-0.4,16.2,5.9,1041.5,975.2
Clare,SHANNON AIRPORT,2018,10,20.3,-1.0,13.8,-2.0,15.7,5.3,1043.3,981.0
Kerry,VALENTIA OBSERVATORY,2018,10,17.3,2.5,13.9,-3.1,15.8,4.9,1043.7,978.3
Cork,SherkinIsland,2018,10,16.1,3.6,14.1,-0.7,16.1,5.8,1043.8,982.0
Carlow,OAK PARK,2018,10,18.4,-2.2,14.4,-2.6,16.4,5.0,1042.7,985.7
Cork,ROCHES POINT,2018,10,17.7,3.0,14.5,-1.7,16.5,5.4,1043.2,984.1
Dublin,PHOENIX PARK,2018,10,19.9,-2.8,13.2,-3.7,15.2,4.7,1041.7,986.2
Sligo,MARKREE,2018,10,20.2,-3.1,13.8,-3.7,15.7,4.7,1041.2,979.1
Galway,MACE HEAD,2018,10,17.8,3.7,13.5,-0.9,15.5,5.7,1042.6,976.3
Cork,MOORE PARK,2018,10,18.5,-1.8,13.9,-2.6,15.9,5.0,1043.2,983.4
Donegal,MALIN HEAD,2018,10,19.2,1.9,14.0,-0.9,16.0,5.7,1037.8,980.1
Westmeath,MULLINGAR,2018,10,19.7,-3.2,13.6,-4.0,15.6,4.5,1042.0,983.0
Roscommon,MT DILLON,2018,10,20.1,-2.9,14.3,-3.4,16.3,4.7,1041.9,981.6
Mayo,NEWPORT,2018,10,20.0,2.8,14.6,0.2,16.6,6.2,1041.6,976.6
Meath,DUNSANY,2018,10,19.9,-3.2,13.4,-4.6,15.4,4.4,1041.7,985.1
Donegal,FINNER,2018,10,20.8,-1.0,14.1,-2.1,16.1,5.2,1040.2,979.5
Cork,CORK AIRPORT,2018,10,17.4,0.4,14.7,-2.9,16.7,5.0,1043.5,984.0
Dublin,DUBLIN AIRPORT,2018,10,19.2,-3.9,13.4,-5.2,15.4,4.1,1041.5,986.6
Tipperary,GURTEEN,2018,10,19.0,-4.1,14.1,-4.8,16.1,4.3,1042.5,981.6
Mayo,KNOCK AIRPORT,2018,10,18.7,1.2,13.8,-1.2,15.8,5.6,1042.0,978.4
Wexford,JOHNSTOWNII,2018,10,18.1,0.6,14.9,-2.8,16.9,5.0,1042.1,988.1
Dublin,CASEMENT,2018,11,14.5,-0.1,12.5,-1.2,14.5,5.6,1027.7,979.1
Mayo,BELMULLET,2018,11,14.5,1.4,13.0,-0.0,15.0,6.1,1025.7,968.7
Cavan,BALLYHAISE,2018,11,14.9,-2.1,12.6,-2.2,14.6,5.2,1027.9,976.0
Galway,ATHENRY,2018,11,14.9,-2.4,12.7,-2.8,14.7,5.0,1025.6,974.7
Mayo,CLAREMORRIS,2018,11,14.5,-1.9,13.3,-2.3,15.3,5.2,1026.2,972.6
Cork,SherkinIsland,2018,11,14.0,2.4,13.4,1.0,15.4,6.6,1022.8,979.4
Kerry,VALENTIA OBSERVATORY,2018,11,14.4,1.0,13.3,-0.1,15.3,6.1,1022.7,976.5
Carlow,OAK PARK,2018,11,14.5,-1.6,13.0,-2.1,15.0,5.2,1027.0,979.5
Dublin,PHOENIX PARK,2018,11,15.8,-0.3,12.1,-1.1,14.1,5.7,1028.4,979.5
Clare,SHANNON AIRPORT,2018,11,16.2,0.6,12.3,-0.6,14.2,5.9,1025.0,977.3
Cork,ROCHES POINT,2018,11,13.4,2.2,13.2,0.8,15.1,6.5,1024.1,979.5
Mayo,NEWPORT,2018,11,15.0,1.7,13.8,0.5,15.8,6.3,1025.8,969.9
Roscommon,MT DILLON,2018,11,14.7,-4.7,12.7,-5.4,14.7,4.1,1026.9,975.6
Westmeath,MULLINGAR,2018,11,14.3,-3.4,12.7,-4.1,14.6,4.5,1027.2,978.4
Donegal,MALIN HEAD,2018,11,15.2,2.8,12.7,-0.1,14.6,6.0,1029.8,970.8
Sligo,MARKREE,2018,11,15.2,-3.3,13.1,-3.7,15.1,4.6,1026.9,972.1
Cork,MOORE PARK,2018,11,15.4,-3.4,13.1,-4.0,15.1,4.5,1024.6,978.9
Galway,MACE HEAD,2018,11,13.6,2.6,12.9,0.8,14.9,6.5,1024.3,970.8
Dublin,DUBLIN AIRPORT,2018,11,15.1,1.3,11.9,-0.4,13.9,5.9,1028.8,979.7
Tipperary,GURTEEN,2018,11,15.1,-0.4,12.7,-1.2,14.6,5.6,1026.0,977.5
Donegal,FINNER,2018,11,15.5,0.2,12.8,-0.6,14.8,5.9,1027.6,971.5
Cork,CORK AIRPORT,2018,11,13.4,1.8,12.6,0.0,14.6,6.1,1024.0,978.9
Mayo,KNOCK AIRPORT,2018,11,13.2,0.9,12.7,0.6,14.7,6.3,1026.9,972.4
Wexford,JOHNSTOWNII,2018,11,13.4,0.1,12.7,-0.9,14.7,5.7,1027.0,980.4
Meath,DUNSANY,2018,11,14.5,-1.4,12.3,-2.1,14.3,5.2,1028.0,978.9
Dublin,CASEMENT,2018,12,13.0,0.8,12.1,-1.2,14.1,5.6,1035.3,982.1
Galway,ATHENRY,2018,12,13.8,-2.0,12.1,-2.5,14.2,5.1,1035.9,981.4
Mayo,BELMULLET,2018,12,12.4,2.4,11.4,0.3,13.4,6.2,1034.6,980.5
Cavan,BALLYHAISE,2018,12,12.4,0.8,11.1,-0.1,13.2,6.1,1034.0,981.2
Mayo,CLAREMORRIS,2018,12,13.0,-0.4,12.2,-0.8,14.2,5.8,1035.3,981.3
Cork,SherkinIsland,2018,12,13.0,3.0,12.6,1.8,14.6,6.9,1037.1,982.0
Cork,ROCHES POINT,2018,12,13.4,2.9,12.7,1.4,14.7,6.8,1037.1,980.9
Kerry,VALENTIA OBSERVATORY,2018,12,13.9,1.0,12.4,-0.1,14.4,6.1,1036.6,983.5
Dublin,PHOENIX PARK,2018,12,13.4,-0.3,11.9,-1.6,13.9,5.4,1035.2,981.9
Clare,SHANNON AIRPORT,2018,12,13.8,0.0,11.8,-0.8,13.8,5.7,1036.5,982.0
Carlow,OAK PARK,2018,12,13.8,-0.4,12.7,-0.6,14.7,5.8,1036.5,981.8
Westmeath,MULLINGAR,2018,12,12.3,-1.9,11.5,-3.0,13.5,4.9,1035.4,981.6
Sligo,MARKREE,2018,12,12.7,-1.4,11.5,-1.8,13.5,5.4,1034.6,981.1
Donegal,MALIN HEAD,2018,12,12.7,1.3,10.4,-0.1,12.6,6.1,1031.4,981.2
Galway,MACE HEAD,2018,12,12.1,4.1,11.4,0.8,13.5,6.5,1035.6,982.1
Mayo,NEWPORT,2018,12,12.4,1.9,11.8,0.3,13.8,6.2,1035.2,981.6
Cork,MOORE PARK,2018,12,14.1,-2.3,12.4,-2.8,14.4,5.0,1036.8,981.1
Roscommon,MT DILLON,2018,12,12.3,-0.8,11.7,-1.3,13.8,5.5,1035.2,980.8
Meath,DUNSANY,2018,12,12.5,-0.4,11.7,-1.3,13.7,5.5,1035.0,981.8
Donegal,FINNER,2018,12,13.0,1.6,11.2,0.1,13.3,6.2,1033.7,980.8
Tipperary,GURTEEN,2018,12,13.5,0.1,12.3,-1.0,14.3,5.7,1036.1,980.2
Wexford,JOHNSTOWNII,2018,12,12.3,1.4,12.1,-1.0,14.1,5.7,1036.5,981.3
Mayo,KNOCK AIRPORT,2018,12,11.5,1.5,11.3,0.5,13.4,6.3,1035.4,981.7
Dublin,DUBLIN AIRPORT,2018,12,13.0,0.9,11.7,-0.9,13.8,5.8,1035.0,981.9
Cork,CORK AIRPORT,2018,12,12.9,1.9,12.4,-0.1,14.3,6.1,1037.3,981.5
Dublin,CASEMENT,2019,1,10.9,-2.5,9.8,-5.2,12.2,4.1,1044.4,983.3
Galway,ATHENRY,2019,1,11.9,-2.3,10.7,-2.9,12.9,4.9,1043.1,977.7
Cavan,BALLYHAISE,2019,1,11.3,-3.2,9.9,-3.8,12.2,4.6,1043.9,983.8
Mayo,BELMULLET,2019,1,11.4,0.6,11.2,-3.5,13.3,4.7,1042.3,980.1
Mayo,CLAREMORRIS,2019,1,11.2,-1.8,10.7,-2.4,12.9,5.1,1043.1,979.1
Dublin,PHOENIX PARK,2019,1,11.4,-3.8,9.6,-4.6,12.0,4.4,1044.4,983.7
Clare,SHANNON AIRPORT,2019,1,11.5,-0.3,10.3,-1.8,12.5,5.4,1043.5,976.3
Carlow,OAK PARK,2019,1,11.4,-3.7,9.6,-4.4,11.9,4.4,1044.2,981.3
Cork,ROCHES POINT,2019,1,11.8,0.7,9.6,-3.1,11.9,4.8,1043.2,976.6
Cork,SherkinIsland,2019,1,12.1,1.4,10.5,-2.2,12.7,5.2,1042.7,975.7
Kerry,VALENTIA OBSERVATORY,2019,1,11.7,0.4,10.9,-2.8,13.1,5.0,1042.3,974.6
Cork,MOORE PARK,2019,1,11.5,-2.6,9.7,-3.2,12.1,4.8,1043.3,976.6
Donegal,MALIN HEAD,2019,1,11.8,-1.4,10.3,-4.3,12.5,4.5,1044.1,984.5
Westmeath,MULLINGAR,2019,1,11.1,-4.8,9.8,-5.9,12.1,3.9,1044.1,982.5
Galway,MACE HEAD,2019,1,11.1,1.3,10.4,-3.0,12.6,4.9,1042.1,975.3
Sligo,MARKREE,2019,1,11.9,-1.7,10.5,-3.2,12.7,4.8,1043.6,982.7
Mayo,NEWPORT,2019,1,12.2,0.5,10.8,-2.5,13.0,5.1,1042.9,979.4
Roscommon,MT DILLON,2019,1,11.4,-3.9,10.4,-4.4,12.6,4.4,1043.8,981.9
Dublin,DUBLIN AIRPORT,2019,1,11.1,-5.6,9.5,-6.5,12.0,3.8,1044.5,984.2
Donegal,FINNER,2019,1,12.9,-0.8,10.3,-2.6,12.6,5.0,1043.5,983.3
Mayo,KNOCK AIRPORT,2019,1,10.0,-2.0,10.0,-5.4,12.3,4.1,1043.8,981.0
Wexford,JOHNSTOWNII,2019,1,11.3,-1.2,9.8,-3.1,12.1,4.9,1044.0,980.7
Meath,DUNSANY,2019,1,11.3,-2.8,9.6,-3.8,12.0,4.6,1044.0,983.7
Cork,CORK AIRPORT,2019,1,10.9,-1.8,10.0,-2.2,12.3,5.2,1043.3,976.7
Tipperary,GURTEEN,2019,1,11.0,-2.5,10.3,-3.4,12.5,4.8,1043.6,978.7
Dublin,CASEMENT,2019,2,17.1,-3.7,10.5,-5.5,12.7,4.1,1033.7,980.3
Galway,ATHENRY,2019,2,16.6,-4.2,11.2,-5.7,13.3,4.0,1030.9,977.7
Mayo,CLAREMORRIS,2019,2,16.4,-2.9,11.1,-4.0,13.2,4.5,1030.8,974.4
Cavan,BALLYHAISE,2019,2,15.5,-3.1,10.7,-4.3,12.9,4.4,1032.0,974.5
Mayo,BELMULLET,2019,2,15.6,0.0,11.1,-3.6,13.2,4.7,1029.4,966.9
Kerry,VALENTIA OBSERVATORY,2019,2,17.2,-0.9,11.5,-3.0,13.5,4.9,1029.7,983.2
Cork,ROCHES POINT,2019,2,13.0,1.4,10.7,-2.4,12.9,5.1,1033.0,982.6
Cork,SherkinIsland,2019,2,12.3,2.3,11.2,-2.6,13.3,5.0,1031.7,981.2
Clare,SHANNON AIRPORT,2019,2,14.9,-2.6,10.9,-3.8,13.1,4.6,1031.2,980.8
Dublin,PHOENIX PARK,2019,2,16.4,-3.0,10.3,-5.3,12.6,4.1,1033.7,980.0
Carlow,OAK PARK,2019,2,14.5,-2.3,10.7,-3.5,12.9,4.7,1034.1,982.3
Sligo,MARKREE,2019,2,15.7,-3.9,11.0,-4.8,13.1,4.3,1031.2,971.6
Cork,MOORE PARK,2019,2,14.2,-3.2,11.1,-3.9,13.2,4.6,1032.8,983.8
Roscommon,MT DILLON,2019,2,17.2,-2.9,11.2,-3.3,13.3,4.8,1032.0,975.6
Donegal,MALIN HEAD,2019,2,14.6,1.7,10.9,-3.7,13.1,4.6,1031.6,965.7
Mayo,NEWPORT,2019,2,14.9,-0.6,11.5,-2.7,13.6,5.0,1030.2,970.7
Westmeath,MULLINGAR,2019,2,16.0,-3.7,10.4,-4.9,12.6,4.3,1033.0,978.3
Galway,MACE HEAD,2019,2,14.0,0.5,10.5,-5.9,12.7,3.9,1029.6,973.0
Mayo,KNOCK AIRPORT,2019,2,14.6,-2.7,10.6,-3.6,12.7,4.7,1031.4,972.8
Wexford,JOHNSTOWNII,2019,2,13.0,-1.2,10.7,-3.8,12.8,4.6,1034.2,985.0
Cork,CORK AIRPORT,2019,2,13.1,-0.4,10.6,-3.3,12.8,4.8,1032.8,983.1
Tipperary,GURTEEN,2019,2,15.5,-4.4,11.3,-5.7,13.4,4.0,1031.7,979.9
Dublin,DUBLIN AIRPORT,2019,2,15.0,-3.3,10.0,-5.1,12.3,4.2,1033.8,979.5
Meath,DUNSANY,2019,2,15.4,-2.8,10.2,-4.6,12.5,4.3,1033.4,979.1
Donegal,FINNER,2019,2,15.4,-2.8,10.5,-4.5,12.7,4.4,1031.1,969.5
Dublin,CASEMENT,2019,3,16.2,-1.7,12.5,-2.6,14.5,5.0,1037.3,978.1
Mayo,BELMULLET,2019,3,12.5,2.5,11.3,-3.4,13.4,4.7,1037.1,981.6
Cavan,BALLYHAISE,2019,3,14.9,-0.9,11.6,-2.3,13.6,5.1,1036.2,976.4
Mayo,CLAREMORRIS,2019,3,14.1,0.4,11.3,-2.5,13.4,5.1,1036.8,979.1
Galway,ATHENRY,2019,3,13.6,-0.2,11.9,-2.1,13.9,5.2,1037.1,978.3
Cork,ROCHES POINT,2019,3,14.2,2.2,10.8,-0.8,13.0,5.8,1037.6,978.6
Clare,SHANNON AIRPORT,2019,3,17.1,0.8,11.4,-0.6,13.4,5.8,1037.5,978.7
Carlow,OAK PARK,2019,3,15.8,0.2,12.0,-1.1,14.1,5.6,1037.5,979.0
Dublin,PHOENIX PARK,2019,3,17.2,-1.1,12.3,-2.0,14.3,5.3,1037.1,978.4
Cork,SherkinIsland,2019,3,12.9,2.8,11.0,-1.0,13.1,5.7,1038.0,978.0
Kerry,VALENTIA OBSERVATORY,2019,3,12.9,1.4,11.8,-1.8,13.8,5.4,1037.8,978.5
Westmeath,MULLINGAR,2019,3,16.2,-2.3,12.2,-3.0,14.2,4.9,1037.2,977.0
Mayo,NEWPORT,2019,3,14.6,1.9,11.1,-2.1,13.2,5.2,1037.0,980.1
Roscommon,MT DILLON,2019,3,15.6,-1.4,11.9,-2.3,13.9,5.2,1036.7,977.2
Galway,MACE HEAD,2019,3,11.5,3.0,10.5,-1.7,12.7,5.4,1037.2,979.8
Cork,MOORE PARK,2019,3,16.9,-1.2,11.8,-1.7,13.8,5.4,1037.6,978.6
Donegal,MALIN HEAD,2019,3,14.1,2.2,11.3,-1.0,13.4,5.7,1035.8,974.7
Sligo,MARKREE,2019,3,15.0,-2.8,11.4,-3.5,13.4,4.7,1036.8,977.2
Tipperary,GURTEEN,2019,3,15.9,-0.2,12.5,-1.0,14.5,5.7,1037.4,978.0
Wexford,JOHNSTOWNII,2019,3,12.7,0.4,10.5,-1.2,12.7,5.6,1037.3,977.8
Meath,DUNSANY,2019,3,16.0,-1.5,11.6,-2.3,13.6,5.2,1037.1,977.4
Dublin,DUBLIN AIRPORT,2019,3,16.8,-1.8,12.1,-2.9,14.2,4.9,1037.2,978.4
Mayo,KNOCK AIRPORT,2019,3,12.9,0.2,11.2,-3.0,13.3,4.9,1037.0,979.3
Cork,CORK AIRPORT,2019,3,16.3,-0.1,11.7,-2.4,13.8,5.1,1037.8,978.8
Donegal,FINNER,2019,3,15.8,-0.4,11.1,-1.8,13.2,5.3,1036.3,978.5
Mayo,CLAREMORRIS,2019,4,21.1,-0.4,12.4,-1.0,14.4,5.7,1031.8,985.8
Galway,ATHENRY,2019,4,21.3,-0.6,12.7,-1.5,14.7,5.5,1031.7,985.2
Dublin,CASEMENT,2019,4,21.1,-1.5,12.1,-1.9,14.1,5.3,1031.8,987.9
Cavan,BALLYHAISE,2019,4,20.3,0.7,12.5,-1.9,14.5,5.3,1031.4,987.3
Mayo,BELMULLET,2019,4,20.5,1.1,12.3,-0.3,14.3,6.0,1031.5,986.3
Carlow,OAK PARK,2019,4,22.7,-1.1,11.2,-1.7,13.3,5.4,1032.1,988.4
Dublin,PHOENIX PARK,2019,4,21.8,0.3,9.7,-1.7,12.0,5.4,1031.8,987.8
Clare,SHANNON AIRPORT,2019,4,21.5,1.3,13.1,-4.3,15.1,4.5,1032.1,986.2
Kerry,VALENTIA OBSERVATORY,2019,4,20.2,-0.7,11.4,-2.2,13.5,5.2,1031.6,984.8
Cork,SherkinIsland,2019,4,16.7,0.8,11.6,-1.5,13.7,5.5,1031.4,985.6
Cork,ROCHES POINT,2019,4,15.2,1.6,11.2,-1.2,13.3,5.6,1031.5,986.6
Galway,MACE HEAD,2019,4,18.6,3.0,12.3,-0.5,14.3,5.9,1031.5,983.4
Sligo,MARKREE,2019,4,21.0,-1.8,12.2,-2.4,14.2,5.1,1031.7,986.9
Roscommon,MT DILLON,2019,4,21.7,-1.7,13.0,-1.8,15.0,5.3,1031.7,986.7
Cork,MOORE PARK,2019,4,20.9,-2.8,12.0,-3.5,14.0,4.7,1031.9,986.7
Westmeath,MULLINGAR,2019,4,20.7,-1.5,12.6,-2.6,14.6,5.1,1032.0,987.5
Mayo,NEWPORT,2019,4,20.7,2.2,11.8,-1.6,13.8,5.4,1031.7,986.2
Donegal,MALIN HEAD,2019,4,20.8,1.3,12.9,-1.7,14.9,5.4,1031.6,988.3
Wexford,JOHNSTOWNII,2019,4,19.1,0.6,11.3,-1.3,13.4,5.6,1031.7,987.6
Cork,CORK AIRPORT,2019,4,18.9,0.1,12.2,-1.9,14.1,5.3,1031.8,986.6
Meath,DUNSANY,2019,4,22.0,-1.8,11.5,-2.1,13.6,5.3,1031.9,987.9
Tipperary,GURTEEN,2019,4,20.8,-1.8,13.3,-2.3,15.2,5.2,1032.1,986.0
Mayo,KNOCK AIRPORT,2019,4,21.0,0.2,12.0,-1.2,14.0,5.6,1032.1,987.2
Dublin,DUBLIN AIRPORT,2019,4,21.1,-1.3,10.1,-2.1,12.3,5.2,1031.9,987.6
Donegal,FINNER,2019,4,22.0,1.6,12.0,-1.2,14.0,5.6,1031.4,986.7
Mayo,CLAREMORRIS,2019,5,20.4,-1.6,14.0,-3.4,16.0,4.7,1035.2,993.3
Galway,ATHENRY,2019,5,20.2,-0.4,14.2,-2.1,16.2,5.2,1035.4,992.0
Cavan,BALLYHAISE,2019,5,19.7,-0.7,14.2,-2.7,16.2,5.0,1036.5,993.3
Mayo,BELMULLET,2019,5,19.7,1.4,13.4,-1.2,15.3,5.6,1033.1,995.4
Dublin,CASEMENT,2019,5,21.1,-0.9,14.4,-4.6,16.4,3.9,1037.9,990.7
Cork,ROCHES POINT,2019,5,18.4,3.6,13.6,-0.6,15.6,5.9,1036.4,987.8
Carlow,OAK PARK,2019,5,20.2,-0.2,14.3,-4.2,16.2,4.5,1037.9,989.5
Clare,SHANNON AIRPORT,2019,5,18.8,1.0,14.3,-3.3,16.4,4.9,1035.6,990.6
Kerry,VALENTIA OBSERVATORY,2019,5,17.2,2.3,13.7,-3.2,15.7,4.8,1033.2,989.4
Cork,SherkinIsland,2019,5,16.3,4.1,13.7,-0.9,15.7,5.7,1035.1,987.6
Dublin,PHOENIX PARK,2019,5,21.7,0.8,14.4,-4.8,16.5,4.3,1037.9,991.0
Mayo,NEWPORT,2019,5,21.0,2.0,13.9,-0.9,15.8,5.7,1034.1,994.1
Cork,MOORE PARK,2019,5,20.2,-0.6,14.0,-1.4,16.0,5.5,1036.4,988.8
Sligo,MARKREE,2019,5,20.6,-2.6,14.6,-3.4,16.6,4.8,1035.3,994.5
Galway,MACE HEAD,2019,5,17.7,3.4,12.9,-0.6,14.9,5.8,1033.7,992.4
Donegal,MALIN HEAD,2019,5,20.3,3.6,14.8,-4.6,16.9,4.3,1035.7,996.7
Roscommon,MT DILLON,2019,5,21.3,-2.8,14.5,-3.3,16.5,4.8,1036.3,992.9
Westmeath,MULLINGAR,2019,5,19.5,-2.2,14.1,-4.4,16.1,4.4,1037.0,992.1
Mayo,KNOCK AIRPORT,2019,5,19.1,1.6,13.7,-1.4,15.7,5.5,1035.4,994.3
Wexford,JOHNSTOWNII,2019,5,18.0,2.5,14.0,-2.4,16.0,5.1,1038.6,986.6
Meath,DUNSANY,2019,5,19.3,-1.1,14.8,-3.2,16.9,4.8,1037.7,991.4
Tipperary,GURTEEN,2019,5,19.6,-0.8,14.6,-2.4,16.6,5.1,1036.3,990.9
Dublin,DUBLIN AIRPORT,2019,5,20.7,-0.6,14.2,-2.1,16.1,5.2,1038.0,991.3
Cork,CORK AIRPORT,2019,5,20.0,2.9,14.4,-1.3,16.4,5.5,1036.3,988.3
Donegal,FINNER,2019,5,21.5,0.7,14.0,-2.6,16.0,5.1,1035.3,994.9
Cavan,BALLYHAISE,2019,6,22.6,3.1,15.1,2.8,17.2,7.4,1032.1,996.0
Galway,ATHENRY,2019,6,24.0,2.9,16.0,2.3,18.1,7.2,1031.0,997.6
Mayo,BELMULLET,2019,6,21.6,5.8,15.0,4.4,17.0,8.4,1033.5,992.5
Mayo,CLAREMORRIS,2019,6,24.4,2.2,15.4,1.8,17.5,6.9,1031.4,996.0
Dublin,CASEMENT,2019,6,24.5,5.4,15.9,2.0,18.0,7.0,1031.3,998.0
Kerry,VALENTIA OBSERVATORY,2019,6,27.1,4.4,16.4,3.4,18.7,7.8,1028.1,1001.9
Dublin,PHOENIX PARK,2019,6,23.4,3.9,15.2,3.0,17.3,7.6,1031.6,998.1
Cork,SherkinIsland,2019,6,20.3,6.9,15.6,5.2,17.7,8.8,1027.6,1002.5
Cork,ROCHES POINT,2019,6,21.4,6.6,15.9,4.8,18.0,8.6,1028.0,1000.7
Carlow,OAK PARK,2019,6,24.8,3.4,16.3,3.1,18.6,7.6,1030.1,998.6
Clare,SHANNON AIRPORT,2019,6,28.3,4.8,15.9,3.3,18.1,7.8,1030.1,999.9
Mayo,NEWPORT,2019,6,25.4,5.8,15.3,4.2,17.3,8.3,1031.8,994.5
Sligo,MARKREE,2019,6,24.9,1.3,15.0,0.7,17.1,6.4,1032.5,994.6
Galway,MACE HEAD,2019,6,24.8,8.2,15.1,3.6,17.2,7.9,1030.7,995.5
Donegal,MALIN HEAD,2019,6,21.7,6.1,14.8,4.7,16.8,8.6,1034.2,992.3
Cork,MOORE PARK,2019,6,27.0,3.1,15.1,2.5,17.1,7.3,1028.9,1001.1
Roscommon,MT DILLON,2019,6,23.8,1.8,15.7,1.5,17.8,6.8,1031.5,996.9
Westmeath,MULLINGAR,2019,6,22.9,3.6,15.9,2.8,18.1,7.5,1031.4,998.5
Wexford,JOHNSTOWNII,2019,6,19.1,6.0,15.8,4.6,17.9,8.5,1029.5,999.0
Meath,DUNSANY,2019,6,23.5,4.9,15.4,3.6,17.4,7.9,1031.4,998.4
Mayo,KNOCK AIRPORT,2019,6,23.2,5.5,14.9,1.3,16.9,6.8,1032.3,995.2
Tipperary,GURTEEN,2019,6,23.8,4.7,15.6,4.0,17.7,8.1,1030.7,999.3
Donegal,FINNER,2019,6,24.2,4.9,14.9,3.5,16.9,7.9,1033.3,993.4
Dublin,DUBLIN AIRPORT,2019,6,22.5,2.0,14.9,1.4,16.9,6.8,1031.8,998.2
Cork,CORK AIRPORT,2019,6,23.3,5.9,16.0,2.2,18.1,7.2,1028.2,1001.4
Cavan,BALLYHAISE,2019,7,23.6,6.0,18.0,5.1,20.7,8.8,1030.7,997.7
Dublin,CASEMENT,2019,7,24.5,7.2,18.0,6.6,20.6,9.7,1030.5,998.3
Galway,ATHENRY,2019,7,22.7,6.1,17.9,5.6,20.5,9.1,1030.8,997.3
Mayo,CLAREMORRIS,2019,7,22.3,5.9,18.4,5.5,21.2,9.0,1031.0,997.5
Mayo,BELMULLET,2019,7,22.2,8.5,17.8,4.7,20.3,8.5,1031.3,997.8
Dublin,PHOENIX PARK,2019,7,26.5,7.0,17.3,6.1,19.8,9.4,1030.6,998.4
Kerry,VALENTIA OBSERVATORY,2019,7,20.0,8.6,18.1,5.9,20.8,9.3,1029.8,997.8
Clare,SHANNON AIRPORT,2019,7,23.8,8.3,18.2,6.5,21.0,9.6,1030.7,995.5
Cork,SherkinIsland,2019,7,20.7,9.9,17.4,7.3,19.9,10.2,1029.9,1000.2
Carlow,OAK PARK,2019,7,24.0,7.2,17.8,6.3,20.4,9.6,1030.5,997.9
Cork,ROCHES POINT,2019,7,20.3,11.0,17.5,8.1,19.9,10.8,1029.9,1000.1
Westmeath,MULLINGAR,2019,7,24.3,6.8,18.8,6.1,21.7,9.4,1030.8,998.0
Sligo,MARKREE,2019,7,24.2,4.0,17.7,3.2,20.3,7.7,1031.2,998.3
Roscommon,MT DILLON,2019,7,24.9,4.3,18.5,3.8,21.3,8.0,1030.9,997.1
Donegal,MALIN HEAD,2019,7,25.2,9.0,17.9,6.1,20.5,9.4,1031.2,1000.2
Cork,MOORE PARK,2019,7,23.9,7.3,17.9,6.4,20.5,9.6,1030.0,998.9
Galway,MACE HEAD,2019,7,21.1,8.3,18.5,6.0,21.3,9.4,1030.7,996.9
Mayo,NEWPORT,2019,7,22.9,7.8,18.2,7.0,20.9,10.0,1031.1,998.3
Mayo,KNOCK AIRPORT,2019,7,22.1,8.0,17.3,6.0,19.8,9.4,1031.4,998.4
Dublin,DUBLIN AIRPORT,2019,7,23.9,4.7,17.4,4.2,19.9,8.3,1030.8,998.5
Tipperary,GURTEEN,2019,7,24.0,4.6,18.1,3.8,20.8,8.0,1030.6,997.5
Wexford,JOHNSTOWNII,2019,7,22.1,9.7,17.7,7.3,20.3,10.2,1030.0,999.3
Meath,DUNSANY,2019,7,23.9,6.2,17.7,5.7,20.3,9.1,1030.5,998.0
